ProviderID,HospitalName,Address,City,State,ZIP,County,Phone,PaymentName,PaymentMeasureID,Category,Denominator,Payment,LowerEst,HigherEst,Footnote,ValueDisplay,ValueDisplayID,CareCategory,CareFootnote,StartDate,EndDate,Location
030113,WHITERIVER PHS INDIAN HOSPITAL,200 WEST HOSPITAL DRIVE  (PO BOX 860),WHITERIVER,AZ,85941,NAVAJO,9283384911,Payment for pneumonia patients,PAYM_30_PN,No Different than the National Average Payment,51,"$13,905","$11,927","$15,902",,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"200 WEST HOSPITAL DRIVE (PO BOX 860)
WHITERIVER, AZ
(33.875976, -109.959528)"
030068,MT. GRAHAM REGIONAL MEDICAL CENTER,1600 SOUTH 20TH AVENUE,SAFFORD,AZ,85546,GRAHAM,9283484000,Payment for pneumonia patients,PAYM_30_PN,Less than the National Average Payment,99,"$13,238","$11,749","$14,753",,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Average mortality and lower payment,,07/01/2012,06/30/2015 00:00:00,"1600 SOUTH 20TH AVENUE
SAFFORD, AZ
(32.821883, -109.732994)"
031312,COPPER QUEEN COMMUNITY HOSPITAL,101 COLE AVENUE,BISBEE,AZ,85603,COCHISE,5204326401,Payment for heart failure patients,PAYM_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"101 COLE AVENUE
BISBEE, AZ
(31.417254, -109.8826)"
030033,BANNER PAYSON MEDICAL CENTER,807 SOUTH PONDEROSA DRIVE,PAYSON,AZ,85541,GILA,9284743222,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,78,"$23,323","$20,659","$26,248",,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"807 SOUTH PONDEROSA DRIVE
PAYSON, AZ
(34.231724, -111.321375)"
030120,GILBERT HOSPITAL,5656 SOUTH POWER ROAD,GILBERT,AZ,85295,MARICOPA,4808403715,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"5656 SOUTH POWER ROAD
GILBERT, AZ
(33.313565, -111.686877)"
030122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,MARICOPA,4805432000,Payment for heart failure patients,PAYM_30_HF,No Different than the National Average Payment,133,"$16,597","$15,038","$18,413",,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"1900 NORTH HIGLEY ROAD
GILBERT, AZ
(33.384225, -111.719634)"
031301,BENSON HOSPITAL,450 SOUTH OCOTILLO AVENUE,BENSON,AZ,85602,COCHISE,5205862261,Payment for pneumonia patients,PAYM_30_PN,Less than the National Average Payment,47,"$11,153","$9,482","$12,842",,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Average mortality and lower payment,,07/01/2012,06/30/2015 00:00:00,"450 SOUTH OCOTILLO AVENUE
BENSON, AZ
(31.965051, -110.307121)"
030103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,MARICOPA,4803422000,Payment for heart failure patients,PAYM_30_HF,No Different than the National Average Payment,472,"$15,955","$15,016","$17,005",,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"5777 EAST MAYO BOULEVARD
PHOENIX, AZ
(33.663312, -111.955659)"
030030,ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,PHOENIX,AZ,85015,MARICOPA,6022490212,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,142,"$24,202","$21,822","$26,871",,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"2000 WEST BETHANY HOME ROAD
PHOENIX, AZ
(33.524116, -112.101934)"
030036,CHANDLER REGIONAL MEDICAL CENTER,1955 WEST FRYE ROAD,CHANDLER,AZ,85224,MARICOPA,4807283000,Payment for heart failure patients,PAYM_30_HF,Greater than the National Average Payment,327,"$17,532","$16,302","$18,801",,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Average mortality and higher payment,,07/01/2012,06/30/2015 00:00:00,"1955 WEST FRYE ROAD
CHANDLER, AZ
(33.298635, -111.875109)"
030013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,AZ,85364,YUMA,9283367600,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,527,"$23,419","$22,110","$24,839",,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"2400 SOUTH AVENUE A
YUMA, AZ
(32.683899, -114.633238)"
031307,PARKER INDIAN HEALTH CENTER,12033 AGENCY ROAD,PARKER,AZ,85344,LA PAZ,9286692137,Payment for pneumonia patients,PAYM_30_PN,Not Available,Not Available,Not Available,Not Available,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,07/01/2012,06/30/2015 00:00:00,"12033 AGENCY ROAD
PARKER, AZ
(34.146494, -114.301314)"
030023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,AZ,86001,COCONINO,9287732378,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,183,"$24,172","$21,941","$26,487",,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"1200 NORTH BEAVER STREET
FLAGSTAFF, AZ
(35.209534, -111.644835)"
030117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426,MOHAVE,9287887252,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,75,"$21,071","$18,794","$23,458",,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"5330 SOUTH HIGHWAY 95
FORT MOHAVE, AZ
(35.004167, -114.597968)"
031311,LITTLE COLORADO MEDICAL CENTER,1501 NORTH WILLIAMSON AVENUE,WINSLOW,AZ,86047,NAVAJO,9282894691,Payment for pneumonia patients,PAYM_30_PN,Less than the National Average Payment,61,"$11,951","$10,275","$13,676",,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Average mortality and lower payment,,07/01/2012,06/30/2015 00:00:00,"1501 NORTH WILLIAMSON AVENUE
WINSLOW, AZ
(35.035455, -110.691742)"
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,5204698100,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,171,"$21,384","$19,582","$23,453",,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"6200 NORTH LA CHOLLA BOULEVARD
TUCSON, AZ
(32.319581, -111.012054)"
030134,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,APACHE JUNCTION,AZ,85120,PINAL,4807333300,Payment for heart failure patients,PAYM_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"2050 WEST SOUTHERN AVENUE
APACHE JUNCTION, AZ
(33.393343, -111.566796)"
030093,BANNER DEL E. WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,MARICOPA,6235244000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,370,"$22,176","$20,792","$23,683",,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"14502 WEST MEEKER BOULEVARD
SUN CITY WEST, AZ
(33.658307, -112.371939)"
030136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,7171 SOUTH 51ST AVENUE,LAVEEN,AZ,85339,MARICOPA,6235845100,Payment for heart attack patients,PAYM_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"7171 SOUTH 51ST AVENUE
LAVEEN, AZ
(33.380678, -112.168233)"
030011,ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,AZ,85711,PIMA,5208733000,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,229,"$22,029","$20,344","$23,847",,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"350 NORTH WILMOT ROAD
TUCSON, AZ
(32.225946, -110.857838)"
030033,BANNER PAYSON MEDICAL CENTER,807 SOUTH PONDEROSA DRIVE,PAYSON,AZ,85541,GILA,9284743222,Payment for pneumonia patients,PAYM_30_PN,No Different than the National Average Payment,77,"$14,615","$12,822","$16,324",,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"807 SOUTH PONDEROSA DRIVE
PAYSON, AZ
(34.231724, -111.321375)"
030022,MARICOPA MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,MARICOPA,6023445011,Payment for pneumonia patients,PAYM_30_PN,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"2601 EAST ROOSEVELT STREET
PHOENIX, AZ
(33.458525, -112.02643)"
030122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,MARICOPA,4805432000,Payment for pneumonia patients,PAYM_30_PN,No Different than the National Average Payment,153,"$14,767","$13,386","$16,072",,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"1900 NORTH HIGLEY ROAD
GILBERT, AZ
(33.384225, -111.719634)"
030001,ABRAZO MARYVALE CAMPUS,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,85031,MARICOPA,6238485000,Payment for pneumonia patients,PAYM_30_PN,No Different than the National Average Payment,26,"$14,556","$12,212","$16,909",,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"5102 WEST CAMPBELL AVENUE
PHOENIX, AZ
(33.502148, -112.170002)"
030112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALITY HOSP,"2905 WEST WARNER ROAD, SUITE 1",CHANDLER,AZ,85224,MARICOPA,4806039000,Payment for heart failure patients,PAYM_30_HF,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"2905 WEST WARNER ROAD, SUITE 1
CHANDLER, AZ
(33.33484, -111.891133)"
030014,JOHN C. LINCOLN MEDICAL CENTER,250 EAST DUNLAP AVENUE,PHOENIX,AZ,85020,MARICOPA,6023315862,Payment for pneumonia patients,PAYM_30_PN,No Different than the National Average Payment,187,"$15,819","$14,446","$17,169",,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"250 EAST DUNLAP AVENUE
PHOENIX, AZ
(33.567754, -112.07063)"
031317,LA PAZ REGIONAL HOSPITAL,1200 WEST MOHAVE ROAD,PARKER,AZ,85344,LA PAZ,9286699201,Payment for heart failure patients,PAYM_30_HF,No Different than the National Average Payment,55,"$14,377","$12,592","$16,533",,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"1200 WEST MOHAVE ROAD
PARKER, AZ
(34.135299, -114.285226)"
033303,"HACIENDA CHILDREN'S HOSPITAL, INC.",610 WEST JEROME AVENUE,MESA,AZ,85210,MARICOPA,6022434231,Payment for pneumonia patients,PAYM_30_PN,Not Available,Not Available,Not Available,Not Available,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,07/01/2012,06/30/2015 00:00:00,"610 WEST JEROME AVENUE
MESA, AZ
(33.381128, -111.844892)"
030068,MT. GRAHAM REGIONAL MEDICAL CENTER,1600 SOUTH 20TH AVENUE,SAFFORD,AZ,85546,GRAHAM,9283484000,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"1600 SOUTH 20TH AVENUE
SAFFORD, AZ
(32.821883, -109.732994)"
030016,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,85222,PINAL,5203816300,Payment for heart failure patients,PAYM_30_HF,No Different than the National Average Payment,119,"$16,502","$14,840","$18,423",,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"1800 EAST FLORENCE BOULEVARD
CASA GRANDE, AZ
(32.879608, -111.709253)"
030119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85296,MARICOPA,4807288000,Payment for pneumonia patients,PAYM_30_PN,Greater than the National Average Payment,296,"$15,890","$14,867","$17,012",,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Better mortality and higher payment,,07/01/2012,06/30/2015 00:00:00,"3555 SOUTH VAL VISTA DRIVE
GILBERT, AZ
(33.286661, -111.755311)"
030114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,PIMA,5209013549,Payment for pneumonia patients,PAYM_30_PN,No Different than the National Average Payment,239,"$14,278","$13,143","$15,441",,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"1551 EAST TANGERINE ROAD
ORO VALLEY, AZ
(32.427304, -110.947967)"
030118,YAVAPAI REGIONAL MEDICAL CENTER-EAST CAMPUS,7700 EAST FLORENTINE ROAD,PRESCOTT VALLEY,AZ,86314,YAVAPAI,9287715676,Payment for pneumonia patients,PAYM_30_PN,No Different than the National Average Payment,172,"$16,148","$14,695","$17,675",,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"7700 EAST FLORENTINE ROAD
PRESCOTT VALLEY, AZ
(34.588044, -112.328741)"
030130,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,SAN TAN VALLEY,AZ,85140,PINAL,4803944030,Payment for heart attack patients,PAYM_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,7 - No cases met the criteria for this measure.,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"37000 NORTH GANTZEL ROAD
SAN TAN VALLEY, AZ
(33.215299, -111.563446)"
030001,ABRAZO MARYVALE CAMPUS,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,85031,MARICOPA,6238485000,Payment for heart failure patients,PAYM_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"5102 WEST CAMPBELL AVENUE
PHOENIX, AZ
(33.502148, -112.170002)"
031317,LA PAZ REGIONAL HOSPITAL,1200 WEST MOHAVE ROAD,PARKER,AZ,85344,LA PAZ,9286699201,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,64,"$23,279","$20,487","$26,372",,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"1200 WEST MOHAVE ROAD
PARKER, AZ
(34.135299, -114.285226)"
031304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,PAGE,AZ,86040,COCONINO,9286452424,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"501 NORTH NAVAJO DRIVE
PAGE, AZ
(36.91696, -111.463186)"
030094,ABRAZO ARROWHEAD CAMPUS,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308,MARICOPA,6235611000,Payment for heart failure patients,PAYM_30_HF,No Different than the National Average Payment,132,"$17,582","$15,793","$19,409",,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"18701 NORTH 67TH AVENUE
GLENDALE, AZ
(33.655042, -112.202889)"
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,5204698100,Payment for heart failure patients,PAYM_30_HF,No Different than the National Average Payment,283,"$16,742","$15,553","$18,056",,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"6200 NORTH LA CHOLLA BOULEVARD
TUCSON, AZ
(32.319581, -111.012054)"
030118,YAVAPAI REGIONAL MEDICAL CENTER-EAST CAMPUS,7700 EAST FLORENTINE ROAD,PRESCOTT VALLEY,AZ,86314,YAVAPAI,9287715676,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,27,"$21,373","$18,530","$24,659",,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"7700 EAST FLORENTINE ROAD
PRESCOTT VALLEY, AZ
(34.588044, -112.328741)"
033302,PHOENIX CHILDREN'S HOSPITAL,1919 EAST THOMAS ROAD,PHOENIX,AZ,85016,MARICOPA,6029331000,Payment for pneumonia patients,PAYM_30_PN,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015 00:00:00,"1919 EAST THOMAS ROAD
PHOENIX, AZ
(33.480216, -112.041193)"
030002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,MARICOPA,6022392000,Payment for heart failure patients,PAYM_30_HF,Greater than the National Average Payment,254,"$19,927","$18,449","$21,503",,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Average mortality and higher payment,,07/01/2012,06/30/2015 00:00:00,"1111 EAST MCDOWELL ROAD
PHOENIX, AZ
(33.465724, -112.058127)"
030016,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,85222,PINAL,5203816300,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,96,"$24,464","$21,845","$27,522",,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"1800 EAST FLORENCE BOULEVARD
CASA GRANDE, AZ
(32.879608, -111.709253)"
030111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY,TUCSON,AZ,85713,PIMA,5208742000,Payment for heart attack patients,PAYM_30_AMI,Greater than the National Average Payment,103,"$25,530","$22,903","$28,622",,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Average mortality and higher payment,,07/01/2012,06/30/2015 00:00:00,"2800 EAST AJO WAY
TUCSON, AZ
(32.177882, -110.930891)"
031314,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 SOUTH HOSPITAL DRIVE,GLOBE,AZ,85501,GILA,9284253261,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"5880 SOUTH HOSPITAL DRIVE
GLOBE, AZ
(33.407206, -110.826224)"
031315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,118 SOUTH MOUNTAIN AVENUE,SPRINGERVILLE,AZ,85938,APACHE,9283334368,Payment for heart attack patients,PAYM_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,7 - No cases met the criteria for this measure.,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"118 SOUTH MOUNTAIN AVENUE
SPRINGERVILLE, AZ
(34.132136, -109.286545)"
030094,ABRAZO ARROWHEAD CAMPUS,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308,MARICOPA,6235611000,Payment for pneumonia patients,PAYM_30_PN,No Different than the National Average Payment,186,"$15,072","$13,784","$16,403",,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"18701 NORTH 67TH AVENUE
GLENDALE, AZ
(33.655042, -112.202889)"
030013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,AZ,85364,YUMA,9283367600,Payment for pneumonia patients,PAYM_30_PN,No Different than the National Average Payment,974,"$15,355","$14,723","$15,987",,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"2400 SOUTH AVENUE A
YUMA, AZ
(32.683899, -114.633238)"
030110,ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,MARICOPA,6238821515,Payment for heart failure patients,PAYM_30_HF,Greater than the National Average Payment,129,"$17,959","$16,176","$19,937",,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Average mortality and higher payment,,07/01/2012,06/30/2015 00:00:00,"13677 WEST MCDOWELL ROAD
GOODYEAR, AZ
(33.464283, -112.354024)"
030078,PHOENIX INDIAN MEDICAL CENTER,4212 NORTH 16TH STREET,PHOENIX,AZ,85016,MARICOPA,6022631200,Payment for heart attack patients,PAYM_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"4212 NORTH 16TH STREET
PHOENIX, AZ
(33.49701, -112.047613)"
031301,BENSON HOSPITAL,450 SOUTH OCOTILLO AVENUE,BENSON,AZ,85602,COCHISE,5205862261,Payment for heart failure patients,PAYM_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"450 SOUTH OCOTILLO AVENUE
BENSON, AZ
(31.965051, -110.307121)"
030101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,MOHAVE,9287632273,Payment for heart failure patients,PAYM_30_HF,No Different than the National Average Payment,287,"$15,170","$14,032","$16,312",,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"2735 SILVER CREEK ROAD
BULLHEAD CITY, AZ
(35.10987, -114.555341)"
031313,HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,AZ,85621,SANTA CRUZ,5202853000,Payment for heart failure patients,PAYM_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"1171 WEST TARGET RANGE ROAD
NOGALES, AZ
(31.341614, -110.955743)"
031304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,PAGE,AZ,86040,COCONINO,9286452424,Payment for heart failure patients,PAYM_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"501 NORTH NAVAJO DRIVE
PAGE, AZ
(36.91696, -111.463186)"
031317,LA PAZ REGIONAL HOSPITAL,1200 WEST MOHAVE ROAD,PARKER,AZ,85344,LA PAZ,9286699201,Payment for pneumonia patients,PAYM_30_PN,No Different than the National Average Payment,86,"$14,959","$12,992","$16,805",,Value of Care Pneumonia measure,MORT_PAYM_30_PN,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"1200 WEST MOHAVE ROAD
PARKER, AZ
(34.135299, -114.285226)"
030114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,PIMA,5209013549,Payment for heart attack patients,PAYM_30_AMI,No Different than the National Average Payment,121,"$22,732","$20,563","$24,984",,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Average mortality and average payment,,07/01/2012,06/30/2015 00:00:00,"1551 EAST TANGERINE ROAD
ORO VALLEY, AZ
(32.427304, -110.947967)"
030132,"FLORENCE HOSPITAL AT ANTHEM, LLC",4545 NORTH HUNT HIGHWAY,FLORENCE,AZ,85132,PINAL,5204242060,Payment for heart failure patients,PAYM_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,Value of Care Heart Failure measure,MORT_PAYM_30_HF,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"4545 NORTH HUNT HIGHWAY
FLORENCE, AZ
(33.073607, -111.486843)"
031311,LITTLE COLORADO MEDICAL CENTER,1501 NORTH WILLIAMSON AVENUE,WINSLOW,AZ,86047,NAVAJO,9282894691,Payment for heart attack patients,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,Value of Care Heart Attack measure,MORT_PAYM_30_AMI,Not Available,13 - Results cannot be calculated for this reporting period.,07/01/2012,06/30/2015 00:00:00,"1501 NORTH WILLIAMSON AVENUE
WINSLOW, AZ
(35.035455, -110.691742)"
