ProviderID,HospitalName,Address,City,State,ZIP,County,Phone,MeasureName,MeasureID,ComparedToNational,Denominator,Score,LowerEst,HigherEst,Footnote,StartDate,EndDate,Location
030087,SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,MARICOPA,4803233000,Death rate for stroke patients,MORT_30_STK,Better than the National Rate,158,11.1,8.2,14.7,,07/01/2012,06/30/2015,"9003 EAST SHEA BOULEVARD
SCOTTSDALE, AZ
(33.582467, -111.886032)"
030087,SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,MARICOPA,4803233000,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No Different than the National Rate,960,15.7,13.8,17.7,,07/01/2012,06/30/2015,"9003 EAST SHEA BOULEVARD
SCOTTSDALE, AZ
(33.582467, -111.886032)"
030107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,MARICOPA,4808324770,Rate of readmission for stroke patients,READM_30_STK,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"4620 EAST BASELINE ROAD
MESA, AZ
(33.379206, -111.734695)"
030108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",6501 NORTH 19TH AVENUE,PHOENIX,AZ,85015,MARICOPA,6027956020,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"6501 NORTH 19TH AVENUE
PHOENIX, AZ
(33.531837, -112.099636)"
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,5204698100,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No Different than the National Rate,612,16.8,14.3,19.5,,07/01/2012,06/30/2015,"6200 NORTH LA CHOLLA BOULEVARD
TUCSON, AZ
(32.319581, -111.012054)"
030122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,MARICOPA,4805432000,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,No Different than the National Rate,125,5.1,3.6,7.2,,07/01/2012,06/30/2015,"1900 NORTH HIGLEY ROAD
GILBERT, AZ
(33.384225, -111.719634)"
030134,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,APACHE JUNCTION,AZ,85120,PINAL,4807333300,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No Different than the National Rate,53,14.2,10.0,19.6,,07/01/2012,06/30/2015,"2050 WEST SOUTHERN AVENUE
APACHE JUNCTION, AZ
(33.393343, -111.566796)"
031304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,PAGE,AZ,86040,COCONINO,9286452424,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"501 NORTH NAVAJO DRIVE
PAGE, AZ
(36.91696, -111.463186)"
030134,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,APACHE JUNCTION,AZ,85120,PINAL,4807333300,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"2050 WEST SOUTHERN AVENUE
APACHE JUNCTION, AZ
(33.393343, -111.566796)"
030107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,MARICOPA,4808324770,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"4620 EAST BASELINE ROAD
MESA, AZ
(33.379206, -111.734695)"
031313,HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,AZ,85621,SANTA CRUZ,5202853000,Rate of readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"1171 WEST TARGET RANGE ROAD
NOGALES, AZ
(31.341614, -110.955743)"
031301,BENSON HOSPITAL,450 SOUTH OCOTILLO AVENUE,BENSON,AZ,85602,COCHISE,5205862261,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"450 SOUTH OCOTILLO AVENUE
BENSON, AZ
(31.965051, -110.307121)"
030087,SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,MARICOPA,4803233000,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,No Different than the National Rate,1059,4.3,3.3,5.4,,07/01/2012,06/30/2015,"9003 EAST SHEA BOULEVARD
SCOTTSDALE, AZ
(33.582467, -111.886032)"
030089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,MARICOPA,4806845898,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No Different than the National Rate,355,20.3,17.6,23.4,,07/01/2012,06/30/2015,"5555 WEST THUNDERBIRD ROAD
GLENDALE, AZ
(33.610731, -112.178606)"
030107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,MARICOPA,4808324770,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"4620 EAST BASELINE ROAD
MESA, AZ
(33.379206, -111.734695)"
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,5204698100,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No Different than the National Rate,3619,15.0,14.0,16.0,,07/01/2014,06/30/2015,"6200 NORTH LA CHOLLA BOULEVARD
TUCSON, AZ
(32.319581, -111.012054)"
030132,"FLORENCE HOSPITAL AT ANTHEM, LLC",4545 NORTH HUNT HIGHWAY,FLORENCE,AZ,85132,PINAL,5204242060,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No Different than the National Rate,31,19.9,15.9,24.6,,07/01/2012,06/30/2015,"4545 NORTH HUNT HIGHWAY
FLORENCE, AZ
(33.073607, -111.486843)"
031302,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",901 WEST REX ALLEN DRIVE,WILLCOX,AZ,85643,COCHISE,5203843541,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No Different than the National Rate,110,13.2,9.7,17.7,,07/01/2012,06/30/2015,"901 WEST REX ALLEN DRIVE
WILLCOX, AZ
(32.264256, -109.838096)"
030137,GREEN VALLEY HOSPITAL,4455 SOUTH I-19 FRONTAGE ROAD,GREEN VALLEY,AZ,85614,PIMA,5203934710,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"4455 SOUTH I-19 FRONTAGE ROAD
GREEN VALLEY, AZ
(31.807943, -111.010966)"
033302,PHOENIX CHILDREN'S HOSPITAL,1919 EAST THOMAS ROAD,PHOENIX,AZ,85016,MARICOPA,6029331000,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"1919 EAST THOMAS ROAD
PHOENIX, AZ
(33.480216, -112.041193)"
030087,SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,MARICOPA,4803233000,Rate of readmission for stroke patients,READM_30_STK,No Different than the National Rate,166,10.8,8.2,13.8,,07/01/2012,06/30/2015,"9003 EAST SHEA BOULEVARD
SCOTTSDALE, AZ
(33.582467, -111.886032)"
033301,"LOS NINOS HOSPITAL, INC.",2303 EAST THOMAS,PHOENIX,AZ,85016,MARICOPA,6029547311,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,Not Available,Not Available,Not Available,Not Available,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,07/01/2012,06/30/2015,"2303 EAST THOMAS
PHOENIX, AZ
(33.480287, -112.032316)"
030110,ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,MARICOPA,6238821515,Death rate for CABG,MORT_30_CABG,No Different than the National Rate,31,3.0,1.5,5.7,,07/01/2012,06/30/2015,"13677 WEST MCDOWELL ROAD
GOODYEAR, AZ
(33.464283, -112.354024)"
030112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALITY HOSP,"2905 WEST WARNER ROAD, SUITE 1",CHANDLER,AZ,85224,MARICOPA,4806039000,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,Worse than the National Rate,447,6.2,4.7,8.1,,07/01/2012,06/30/2015,"2905 WEST WARNER ROAD, SUITE 1
CHANDLER, AZ
(33.33484, -111.891133)"
031314,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 SOUTH HOSPITAL DRIVE,GLOBE,AZ,85501,GILA,9284253261,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,Better than the National Rate,147,8.6,6.2,11.8,,07/01/2012,06/30/2015,"5880 SOUTH HOSPITAL DRIVE
GLOBE, AZ
(33.407206, -110.826224)"
030120,GILBERT HOSPITAL,5656 SOUTH POWER ROAD,GILBERT,AZ,85295,MARICOPA,4808403715,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"5656 SOUTH POWER ROAD
GILBERT, AZ
(33.313565, -111.686877)"
030002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,MARICOPA,6022392000,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No Different than the National Rate,268,11.8,9.2,15.1,,07/01/2012,06/30/2015,"1111 EAST MCDOWELL ROAD
PHOENIX, AZ
(33.465724, -112.058127)"
031311,LITTLE COLORADO MEDICAL CENTER,1501 NORTH WILLIAMSON AVENUE,WINSLOW,AZ,86047,NAVAJO,9282894691,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"1501 NORTH WILLIAMSON AVENUE
WINSLOW, AZ
(35.035455, -110.691742)"
030108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",6501 NORTH 19TH AVENUE,PHOENIX,AZ,85015,MARICOPA,6027956020,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"6501 NORTH 19TH AVENUE
PHOENIX, AZ
(33.531837, -112.099636)"
031315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,118 SOUTH MOUNTAIN AVENUE,SPRINGERVILLE,AZ,85938,APACHE,9283334368,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No Different than the National Rate,35,15.8,11.2,22.2,,07/01/2012,06/30/2015,"118 SOUTH MOUNTAIN AVENUE
SPRINGERVILLE, AZ
(34.132136, -109.286545)"
030037,ST LUKE'S MEDICAL CENTER,1800 EAST VAN BUREN STREET,PHOENIX,AZ,85006,MARICOPA,6022518156,Death rate for CABG,MORT_30_CABG,No Different than the National Rate,44,2.8,1.4,5.5,,07/01/2012,06/30/2015,"1800 EAST VAN BUREN STREET
PHOENIX, AZ
(33.451436, -112.042767)"
031314,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 SOUTH HOSPITAL DRIVE,GLOBE,AZ,85501,GILA,9284253261,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"5880 SOUTH HOSPITAL DRIVE
GLOBE, AZ
(33.407206, -110.826224)"
030134,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,APACHE JUNCTION,AZ,85120,PINAL,4807333300,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No Different than the National Rate,63,17.5,13.7,21.7,,07/01/2012,06/30/2015,"2050 WEST SOUTHERN AVENUE
APACHE JUNCTION, AZ
(33.393343, -111.566796)"
031315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,118 SOUTH MOUNTAIN AVENUE,SPRINGERVILLE,AZ,85938,APACHE,9283334368,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No Different than the National Rate,85,15.3,13.6,17.4,,07/01/2014,06/30/2015,"118 SOUTH MOUNTAIN AVENUE
SPRINGERVILLE, AZ
(34.132136, -109.286545)"
031313,HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,AZ,85621,SANTA CRUZ,5202853000,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"1171 WEST TARGET RANGE ROAD
NOGALES, AZ
(31.341614, -110.955743)"
030113,WHITERIVER PHS INDIAN HOSPITAL,200 WEST HOSPITAL DRIVE  (PO BOX 860),WHITERIVER,AZ,85941,NAVAJO,9283384911,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"200 WEST HOSPITAL DRIVE (PO BOX 860)
WHITERIVER, AZ
(33.875976, -109.959528)"
030110,ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,MARICOPA,6238821515,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No Different than the National Rate,320,17.1,14.3,20.2,,07/01/2012,06/30/2015,"13677 WEST MCDOWELL ROAD
GOODYEAR, AZ
(33.464283, -112.354024)"
030122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,MARICOPA,4805432000,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No Different than the National Rate,151,8.2,5.9,11.1,,07/01/2012,06/30/2015,"1900 NORTH HIGLEY ROAD
GILBERT, AZ
(33.384225, -111.719634)"
030101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,MOHAVE,9287632273,Rate of readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"2735 SILVER CREEK ROAD
BULLHEAD CITY, AZ
(35.10987, -114.555341)"
030105,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,4808545050,Rate of readmission for stroke patients,READM_30_STK,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"6750 EAST BAYWOOD AVENUE
MESA, AZ
(33.410429, -111.686221)"
030103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,MARICOPA,4803422000,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,No Different than the National Rate,1103,3.6,2.8,4.7,,07/01/2012,06/30/2015,"5777 EAST MAYO BOULEVARD
PHOENIX, AZ
(33.663312, -111.955659)"
030065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,MARICOPA,4804123000,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No Different than the National Rate,287,7.2,5.4,9.6,,07/01/2012,06/30/2015,"1400 SOUTH DOBSON ROAD
MESA, AZ
(33.39091, -111.874624)"
030120,GILBERT HOSPITAL,5656 SOUTH POWER ROAD,GILBERT,AZ,85295,MARICOPA,4808403715,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"5656 SOUTH POWER ROAD
GILBERT, AZ
(33.313565, -111.686877)"
031300,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,WICKENBURG,AZ,85390,MARICOPA,9286845421,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"520 ROSE LANE
WICKENBURG, AZ
(33.978047, -112.74196)"
030092,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,MARICOPA,6238796100,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No Different than the National Rate,211,20.8,17.5,24.7,,07/01/2012,06/30/2015,"19829 NORTH 27TH AVENUE
PHOENIX, AZ
(33.666521, -112.117188)"
030118,YAVAPAI REGIONAL MEDICAL CENTER-EAST CAMPUS,7700 EAST FLORENTINE ROAD,PRESCOTT VALLEY,AZ,86314,YAVAPAI,9287715676,Death rate for stroke patients,MORT_30_STK,No Different than the National Rate,73,14.3,10.2,19.4,,07/01/2012,06/30/2015,"7700 EAST FLORENTINE ROAD
PRESCOTT VALLEY, AZ
(34.588044, -112.328741)"
030030,ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,PHOENIX,AZ,85015,MARICOPA,6022490212,Death rate for CABG,MORT_30_CABG,No Different than the National Rate,66,2.7,1.4,5.4,,07/01/2012,06/30/2015,"2000 WEST BETHANY HOME ROAD
PHOENIX, AZ
(33.524116, -112.101934)"
031314,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 SOUTH HOSPITAL DRIVE,GLOBE,AZ,85501,GILA,9284253261,Rate of readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"5880 SOUTH HOSPITAL DRIVE
GLOBE, AZ
(33.407206, -110.826224)"
030088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,4806845898,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No Different than the National Rate,1372,17.2,15.4,18.9,,07/01/2012,06/30/2015,"6644 EAST BAYWOOD AVENUE
MESA, AZ
(33.41047, -111.687166)"
030112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALITY HOSP,"2905 WEST WARNER ROAD, SUITE 1",CHANDLER,AZ,85224,MARICOPA,4806039000,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"2905 WEST WARNER ROAD, SUITE 1
CHANDLER, AZ
(33.33484, -111.891133)"
030093,BANNER DEL E. WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,MARICOPA,6235244000,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No Different than the National Rate,417,15.8,13.4,18.5,,07/01/2012,06/30/2015,"14502 WEST MEEKER BOULEVARD
SUN CITY WEST, AZ
(33.658307, -112.371939)"
031312,COPPER QUEEN COMMUNITY HOSPITAL,101 COLE AVENUE,BISBEE,AZ,85603,COCHISE,5204326401,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"101 COLE AVENUE
BISBEE, AZ
(31.417254, -109.8826)"
031304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,PAGE,AZ,86040,COCONINO,9286452424,Rate of readmission for stroke patients,READM_30_STK,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"501 NORTH NAVAJO DRIVE
PAGE, AZ
(36.91696, -111.463186)"
033302,PHOENIX CHILDREN'S HOSPITAL,1919 EAST THOMAS ROAD,PHOENIX,AZ,85016,MARICOPA,6029331000,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"1919 EAST THOMAS ROAD
PHOENIX, AZ
(33.480216, -112.041193)"
033303,"HACIENDA CHILDREN'S HOSPITAL, INC.",610 WEST JEROME AVENUE,MESA,AZ,85210,MARICOPA,6022434231,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,Not Available,Not Available,Not Available,Not Available,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,07/01/2014,06/30/2015,"610 WEST JEROME AVENUE
MESA, AZ
(33.381128, -111.844892)"
031300,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,WICKENBURG,AZ,85390,MARICOPA,9286845421,Rate of readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"520 ROSE LANE
WICKENBURG, AZ
(33.978047, -112.74196)"
030113,WHITERIVER PHS INDIAN HOSPITAL,200 WEST HOSPITAL DRIVE  (PO BOX 860),WHITERIVER,AZ,85941,NAVAJO,9283384911,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"200 WEST HOSPITAL DRIVE (PO BOX 860)
WHITERIVER, AZ
(33.875976, -109.959528)"
030119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85296,MARICOPA,4807288000,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No Different than the National Rate,209,11.6,8.9,15.1,,07/01/2012,06/30/2015,"3555 SOUTH VAL VISTA DRIVE
GILBERT, AZ
(33.286661, -111.755311)"
033303,"HACIENDA CHILDREN'S HOSPITAL, INC.",610 WEST JEROME AVENUE,MESA,AZ,85210,MARICOPA,6022434231,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,19 - Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,07/01/2012,06/30/2015,"610 WEST JEROME AVENUE
MESA, AZ
(33.381128, -111.844892)"
030087,SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,MARICOPA,4803233000,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No Different than the National Rate,5031,15.0,14.2,15.8,,07/01/2014,06/30/2015,"9003 EAST SHEA BOULEVARD
SCOTTSDALE, AZ
(33.582467, -111.886032)"
030118,YAVAPAI REGIONAL MEDICAL CENTER-EAST CAMPUS,7700 EAST FLORENTINE ROAD,PRESCOTT VALLEY,AZ,86314,YAVAPAI,9287715676,Rate of readmission for stroke patients,READM_30_STK,No Different than the National Rate,71,11.9,8.8,15.7,,07/01/2012,06/30/2015,"7700 EAST FLORENTINE ROAD
PRESCOTT VALLEY, AZ
(34.588044, -112.328741)"
030122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,MARICOPA,4805432000,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No Different than the National Rate,416,15.9,13.5,18.6,,07/01/2012,06/30/2015,"1900 NORTH HIGLEY ROAD
GILBERT, AZ
(33.384225, -111.719634)"
030122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,MARICOPA,4805432000,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No Different than the National Rate,1698,16.5,15.4,17.7,,07/01/2014,06/30/2015,"1900 NORTH HIGLEY ROAD
GILBERT, AZ
(33.384225, -111.719634)"
030115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,MARICOPA,6233274000,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No Different than the National Rate,306,14.4,11.4,18.1,,07/01/2012,06/30/2015,"9201 WEST THOMAS ROAD
PHOENIX, AZ
(33.479558, -112.257936)"
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,5204698100,Rate of readmission for stroke patients,READM_30_STK,No Different than the National Rate,284,12.6,10.1,15.6,,07/01/2012,06/30/2015,"6200 NORTH LA CHOLLA BOULEVARD
TUCSON, AZ
(32.319581, -111.012054)"
030122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,MARICOPA,4805432000,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No Different than the National Rate,151,12.4,9.5,16.1,,07/01/2012,06/30/2015,"1900 NORTH HIGLEY ROAD
GILBERT, AZ
(33.384225, -111.719634)"
031302,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",901 WEST REX ALLEN DRIVE,WILLCOX,AZ,85643,COCHISE,5203843541,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2012,06/30/2015,"901 WEST REX ALLEN DRIVE
WILLCOX, AZ
(32.264256, -109.838096)"
030093,BANNER DEL E. WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,MARICOPA,6235244000,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,No Different than the National Rate,720,5.5,4.3,6.8,,07/01/2012,06/30/2015,"14502 WEST MEEKER BOULEVARD
SUN CITY WEST, AZ
(33.658307, -112.371939)"
030122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,MARICOPA,4805432000,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No Different than the National Rate,177,23.5,20.0,27.5,,07/01/2012,06/30/2015,"1900 NORTH HIGLEY ROAD
GILBERT, AZ
(33.384225, -111.719634)"
030131,O.A.S.I.S. HOSPITAL,750 NORTH 40TH STREET,PHOENIX,AZ,85008,MARICOPA,6027977700,Rate of readmission for stroke patients,READM_30_STK,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"750 NORTH 40TH STREET
PHOENIX, AZ
(33.45672, -111.99521)"
031300,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,WICKENBURG,AZ,85390,MARICOPA,9286845421,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2012,06/30/2015,"520 ROSE LANE
WICKENBURG, AZ
(33.978047, -112.74196)"
